id,word_count,action_time_mean,action_time_max,action_time_total,action_time_50,event_count,moves,paste_count,nonproduction_count,input_count,remove_cut_count,replace_count,nochange_count,capslock_count,paragraph_count,space_count,question_count,exclamation_count,sub_texts_count,amount_back_track,mean_back_track,max_back_track,median_back_track,one_back_track,score
12c0c19b,281,112.41690359265961,1922,434941,115.0,3869,0,0,1271,2204,394,0,1271,0,8,336,2,0,0,993,1.6767371601208458,100,1,985,4.0
12d2369f,535,75.06614349775785,3173,334795,73.0,4460,0,0,205,3734,518,3,205,104,9,655,10,0,2,548,9.35036496350365,2158,1,517,4.0
12e6279b,322,80.96385083713851,527,212773,82.0,2628,0,0,114,2164,349,1,114,0,3,371,0,1,0,373,4.233243967828418,767,1,368,3.5
12ed90ad,259,98.9995374653099,1749,214037,98.0,2162,0,0,134,1771,253,4,134,0,6,333,0,0,0,214,21.700934579439252,1311,1,201,4.0
12f19edb,318,95.45293315143248,5745,349835,82.0,3665,0,4,217,2930,503,11,217,0,55,522,2,0,1,541,21.739371534195932,1324,1,504,4.5
12f9bae8,697,131.98383200148672,1712,710205,133.0,5381,0,1,195,4573,610,2,195,0,9,826,3,0,0,620,11.87258064516129,2312,1,609,5.5
131a4f5b,205,89.77520661157025,1578,162942,68.0,1815,0,1,34,1425,355,0,34,0,11,238,0,0,0,360,3.9055555555555554,872,1,355,1.5
1343a4d2,698,137.61206293706294,494,787141,148.0,5720,0,0,415,4547,758,0,415,0,11,837,3,6,2,662,13.413897280966767,3354,1,650,6.0
1352b297,215,87.98565776458952,708,177907,84.0,2022,0,0,78,1675,269,0,78,0,4,252,0,0,0,287,10.696864111498257,525,1,269,3.0
1372a95e,599,116.40707964601769,3996,828702,120.0,7119,0,1,605,5189,1320,4,605,0,19,849,0,0,2,1431,14.870020964360586,2915,1,1349,4.5
13959265,210,104.0739357729649,277,139355,109.0,1339,0,0,152,1163,24,0,152,0,0,230,0,0,0,24,1.0,1,1,24,2.5
139b1633,266,148.619793814433,4968,360403,146.0,2425,0,0,111,1951,363,0,111,0,9,341,0,0,0,400,21.6675,1347,1,383,3.5
13b35572,208,48.53751537515375,506,78922,43.0,1626,0,0,73,1347,206,0,73,10,11,253,2,0,0,230,1.8304347826086957,152,1,224,3.0
13b958a3,475,154.90652901785714,6568,555185,135.0,3584,0,0,152,3127,302,3,152,0,17,549,2,0,0,317,19.350157728706623,1785,1,302,4.5
13c12172,243,93.25896226415094,690,197709,78.0,2120,0,0,281,1651,188,0,281,45,12,441,0,0,0,271,98.98154981549816,1207,1,215,2.5
13c8090f,221,79.44028950542823,1136,131712,78.0,1658,0,0,43,1473,140,2,43,0,4,243,0,0,1,144,4.1875,308,1,140,3.0
13e5d669,782,152.92536585365855,500,940491,152.0,6150,0,0,186,5371,593,0,186,0,7,880,0,0,2,591,13.676818950930626,3843,1,582,5.5
13e5fbb5,304,107.52973467520586,1383,235060,86.0,2186,0,1,81,1926,178,0,81,27,7,369,2,0,0,207,9.734299516908212,1712,1,205,4.0
14198179,256,106.63108921729611,966,194815,90.0,1827,0,0,52,1662,112,1,52,0,7,299,0,0,0,123,14.455284552845528,1163,1,111,2.5
142ae1e2,279,94.40475404423903,491,285952,96.0,3029,0,0,396,2273,360,0,396,0,6,396,0,0,0,414,10.35024154589372,1368,1,400,4.0
142d6035,542,114.1790315415371,1648,514034,117.0,4502,0,0,102,3731,666,3,102,0,6,679,3,0,0,683,10.458272327964862,1682,1,665,4.5
143c8cd1,483,82.03578363384189,1032,295739,78.0,3605,0,0,118,3013,474,0,118,0,7,575,0,1,4,442,16.002262443438916,2049,1,435,5.0
143daf03,228,89.93258971871968,628,185441,89.0,2062,0,0,36,1648,378,0,36,0,13,276,1,0,0,379,1.2348284960422165,90,90,378,3.5
14416b1b,231,106.7066265060241,1528,177133,123.0,1660,0,2,377,1149,132,0,377,0,4,329,0,0,0,139,16.453237410071942,541,1,132,2.5
1454c1e7,452,93.92015843235356,7022,450535,76.0,4797,0,0,511,3480,789,17,511,0,3,618,0,0,0,860,11.023255813953488,2487,1,801,4.0
14623dee,356,99.80343385428131,2739,453407,116.0,4543,0,0,1199,2922,411,11,1199,0,7,508,4,0,0,436,17.80275229357798,1843,1,398,4.0
1465ed8a,310,117.18737373737373,2186,232031,109.0,1980,0,0,97,1830,51,2,97,0,12,333,3,1,0,65,56.13846153846154,1528,1,49,3.0
147f29a6,228,88.99055415617129,490,141317,87.0,1588,0,0,48,1393,147,0,48,4,2,259,0,0,0,149,2.1140939597315436,97,1,147,1.5
148d6ad2,271,128.70564311133705,3689,253164,102.0,1967,0,0,92,1783,83,9,92,20,11,298,0,0,0,108,40.351851851851855,1232,1,75,3.5
14a7ef5a,259,83.88130004710315,8844,178080,70.0,2123,0,0,31,1766,326,0,31,0,15,306,0,1,0,334,8.386227544910179,829,1,326,3.0
14ab2307,233,105.07816091954022,4749,411381,103.0,3915,0,1,145,2955,800,14,145,0,10,485,3,0,0,822,7.476885644768856,1020,1,798,3.5
14c585a2,537,100.52427010567796,530,561227,97.0,5583,0,0,180,4345,1058,0,180,128,9,706,2,1,1,1065,5.972769953051643,2063,1,1058,5.0
14dcd6c9,213,105.98345035105316,1330,211331,109.0,1994,0,1,337,1477,179,0,337,40,3,285,0,0,2,222,16.10810810810811,396,1,181,2.5
14f96944,288,115.38662790697674,504,357237,110.0,3096,0,0,67,2387,642,0,67,0,6,401,0,0,0,657,5.981735159817352,893,1,647,4.5
14fee75a,286,112.31991951710262,4223,223292,107.0,1988,0,0,38,1756,193,1,38,0,10,328,0,0,0,203,3.0295566502463056,212,1,196,3.5
153aafba,254,84.47565674255692,1062,241178,79.0,2855,0,2,258,2193,402,0,258,52,96,402,0,0,0,490,45.13061224489796,1085,1,403,3.5
156afd16,855,105.11591478696742,1477,503295,102.0,4788,0,0,55,4588,143,2,55,0,30,889,0,0,0,150,25.6,2747,1,140,2.0
157ebf8a,286,96.50593723494487,505,227561,93.0,2358,0,0,193,1907,258,0,193,0,4,336,0,0,0,318,1.349056603773585,60,1,315,3.5
159f332d,435,69.56958393113342,2976,436410,52.0,6273,0,0,3425,2672,171,5,3425,0,10,462,0,0,2,870,49.27816091954023,1540,1,386,4.0
159f6c4b,336,96.60360655737705,2119,294641,99.0,3050,0,0,429,2319,300,2,429,0,6,407,3,0,0,309,8.750809061488674,1382,1,300,4.5
15d93e45,224,92.06528081692196,508,252443,87.0,2742,0,0,124,2059,559,0,124,0,8,306,1,1,0,593,16.688026981450253,1259,1,561,3.5
15dde81f,272,76.90230179028133,1969,150344,70.0,1955,0,0,46,1708,201,0,46,0,2,308,2,0,0,209,1.755980861244019,77,1,202,3.0
165315ef,384,77.62965360958239,795,239798,75.0,3089,0,0,67,2677,344,1,67,0,6,481,2,2,0,356,3.5898876404494384,352,1,350,4.0
16542171,389,99.5759209344115,1643,332484,96.0,3339,0,0,73,2910,355,1,73,44,9,460,0,0,0,365,9.602739726027398,2107,1,353,4.5
1677c88a,371,101.82988980716253,487,147857,111.5,1452,0,1,224,1136,90,1,224,0,7,216,0,1,0,95,12.031578947368422,555,1,91,3.5
1686e65a,436,112.36061175207942,510,418768,117.0,3727,0,0,85,3159,483,0,85,0,6,515,2,0,0,499,11.044088176352705,2447,1,484,4.5
1698ffb9,303,84.21721122871607,504,183004,84.0,2173,0,0,27,2018,128,0,27,0,3,324,0,0,0,128,1.0,1,1,128,4.0
16c2ea01,280,130.16341327384274,2581,233383,134.0,1793,0,0,29,1635,129,0,29,1,6,319,0,0,0,130,1.0,1,1,130,4.0
16e8b11f,529,104.78559510567297,8092,376809,100.0,3596,0,0,135,3266,195,0,135,0,13,563,3,0,3,204,15.215686274509803,846,1,195,5.5
1772af76,376,103.84791965566714,2941,289528,103.0,2788,0,2,146,2325,315,0,146,0,9,456,1,1,0,358,31.606145251396647,1674,1,332,4.5
177c0f32,311,77.76793557833089,1950,212462,74.0,2732,1,0,160,2173,397,1,160,0,9,393,1,0,0,466,4.854077253218884,1035,1,457,3.5
17b23156,362,91.21755368814192,1560,293082,96.0,3213,0,0,403,2499,311,0,403,0,8,435,2,0,0,310,12.096774193548388,1694,1,304,4.0
17d3226a,236,92.77766013763896,515,175257,89.0,1889,0,0,78,1596,214,1,78,0,7,281,6,0,0,233,10.360515021459227,814,1,217,3.5
17dd8cb3,215,129.88808426596444,510,197300,122.0,1519,0,0,31,1426,62,0,31,4,2,334,0,0,0,74,13.283783783783784,873,1,71,2.0
1811b3dd,206,87.18025540275049,1611,177499,72.0,2036,0,0,97,1579,360,0,97,0,11,267,0,0,0,377,8.872679045092838,777,1,364,1.5
183fdf47,568,102.29605618584549,1702,378700,100.0,3702,0,0,108,3308,286,0,108,0,16,617,0,2,1,294,14.646258503401361,2091,1,285,4.5
1849b0dd,994,86.89435866075523,1089,568376,84.0,6541,0,0,250,5955,336,0,250,0,12,1129,6,0,2,342,13.853801169590643,2757,1,337,5.5
18546086,734,107.02122807017544,3648,610021,105.0,5700,0,0,372,4883,445,0,372,0,10,836,0,0,0,553,22.739602169981918,3621,1,482,5.0
186c795b,397,89.22571428571429,1114,312290,86.0,3500,0,0,114,2890,495,1,114,0,4,472,0,0,0,515,3.5844660194174756,187,1,495,4.0
1894b127,434,66.80152224824356,9944,456388,60.0,6832,0,0,375,4456,2001,0,375,0,10,836,3,0,6,1568,2.149872448979592,995,1,1560,4.0
18cb3b82,401,107.96776504297995,500,301446,106.0,2792,0,0,86,2554,152,0,86,0,5,425,0,0,0,171,110.50877192982456,1666,1,152,3.5
1908a463,403,89.14337152209492,4216,272333,85.0,3055,0,0,93,2734,219,9,93,0,9,453,3,0,1,248,26.931451612903224,2031,1,219,4.5
19312bdb,519,82.77937120794263,505,300158,86.0,3626,0,0,276,3041,309,0,276,0,0,572,1,0,0,313,12.894568690095847,1758,1,309,4.0
196a6369,255,107.1204481792717,538,344178,116.0,3213,0,0,458,2164,587,4,458,0,10,366,2,0,0,607,2.889621087314662,424,1,585,4.0
1972e933,357,86.70284237726098,2915,301986,85.0,3483,0,0,472,2480,529,2,472,0,6,484,0,0,0,558,4.28494623655914,411,1,535,3.0
1986a3d4,219,126.25930764206402,5727,193303,109.0,1531,0,0,207,1233,90,1,207,0,0,265,0,0,0,149,81.88590604026845,1011,1,90,2.0
19950714,338,88.22288106034182,2348,252935,87.0,2867,0,4,143,2256,464,0,143,0,11,408,5,0,0,486,17.855967078189302,1395,1,466,4.5
19a76260,344,121.82077051926298,407,290908,123.0,2388,0,0,38,2099,251,0,38,0,2,407,0,0,0,256,1.7578125,96,1,253,3.5
19baa1dd,264,105.1481909160893,501,273175,105.0,2598,0,0,87,2025,485,1,87,0,6,372,6,0,0,500,5.28,725,1,486,3.5
19fbc46b,441,204.6380483227774,447470,872372,92.0,4263,0,1,148,3573,532,9,148,0,4,552,1,0,5,554,11.090252707581227,2328,1,531,5.5
1a07f6cb,604,66.08895149929563,511,328396,63.0,4969,0,0,146,4480,343,0,146,52,4,707,0,0,3,357,13.126050420168067,1444,1,347,4.0
1a14d0f0,222,96.39566115702479,550,279933,97.0,2904,0,0,338,1970,596,0,338,0,9,274,0,0,0,625,1.44,218,1,622,2.0
1a1ca818,423,110.34041072050123,523,317008,107.0,2873,0,0,58,2621,194,0,58,0,4,456,2,0,0,209,62.31578947368421,1941,1,193,5.0
1a2a5718,869,146.85515224496817,1141,853669,144.0,5813,0,0,109,5266,436,2,109,0,12,936,1,0,0,444,2.4977477477477477,239,1,436,4.0
1a6a67b1,221,62.229214780600465,1478,107781,62.0,1732,0,0,346,1315,71,0,346,0,4,240,2,0,0,74,17.83783783783784,1160,1,70,3.5
1a7861e7,186,72.493668169135,1267,337748,70.0,4659,0,0,482,2764,1410,3,482,54,10,369,0,0,0,1438,4.203755215577191,1324,1,1422,3.0
1a7d6b4f,204,101.02711738484398,505,271965,97.0,2692,0,1,16,2313,362,0,16,0,7,1342,0,0,0,366,3.860655737704918,818,1,362,3.0
1a8cbd7f,1326,55.93791167260555,5934,518041,55.0,9261,0,0,144,8551,565,1,144,0,14,1413,6,1,2,585,22.711111111111112,3290,1,570,5.5
1a926362,246,91.12822299651567,3658,261538,92.0,2870,0,0,264,2003,601,2,264,0,2,351,0,0,0,637,1.4615384615384615,87,1,629,3.0
1a97368f,512,135.04709775967413,584,530465,140.0,3928,0,0,109,3428,389,2,109,0,11,603,1,0,1,402,15.482587064676617,1495,1,390,4.5
1a99ca29,483,108.20143312101911,512,543604,109.0,5024,0,0,577,3641,806,0,577,0,8,595,0,0,1,993,4.61631419939577,1446,1,978,4.5
1a9e8903,454,108.95245446125347,500,352897,107.0,3239,0,0,51,3046,142,0,51,0,6,485,0,0,0,146,28.84246575342466,1647,1,143,4.5
1ab08776,226,135.19893573475235,512,330291,143.0,2443,0,0,44,1848,551,0,44,0,9,364,0,0,0,559,5.3291592128801435,825,1,551,2.5
1abc20b4,424,73.19834482758621,3127,265344,66.0,3625,0,0,77,3121,421,6,77,0,7,518,2,0,1,443,4.065462753950339,326,1,423,4.0
1acb2b61,479,64.41334514319456,971,218168,63.0,3387,0,0,102,3009,272,4,102,0,8,522,6,1,0,285,24.614035087719298,2518,1,272,5.0
1acc5907,282,122.12871287128714,3650,259035,113.0,2121,0,0,206,1793,122,0,206,0,9,304,0,0,0,178,3.9775280898876404,267,1,174,3.5
1af8f766,450,101.02213279678068,1452,401664,101.0,3976,0,0,192,3236,548,0,192,0,8,549,2,0,0,564,6.150709219858156,1031,1,545,4.5
1b170ded,482,102.74348810872027,6684,544335,96.0,5298,0,0,152,3963,1183,0,152,0,4,670,3,0,0,1201,8.165695253955038,2289,1,1180,4.0
1b192ac5,214,96.66608187134503,523,165299,90.0,1710,0,0,120,1395,195,0,120,6,16,242,0,1,0,196,16.29591836734694,1171,1,180,2.5
1b1beabd,223,140.5803945008966,1299,235191,145.0,1673,0,0,87,1478,108,0,87,0,6,244,1,0,0,118,14.44915254237288,581,1,106,3.5
1b22c07e,607,117.06931768796176,552,538753,121.0,4602,0,0,377,3893,330,2,377,0,16,671,0,0,4,317,16.820189274447948,2896,1,307,4.5
1b2f3b8b,478,61.33993399339934,3471,687682,44.0,11211,0,0,6100,4489,598,24,6100,0,23,715,7,0,3,1638,12.061660561660561,1243,1,1385,4.0
1b5a2340,292,138.27324088341038,847,269218,138.0,1947,0,0,31,1826,90,0,31,0,4,345,0,1,0,96,42.666666666666664,1027,1,90,4.0
1b6ef74e,230,95.79475982532752,2487,197433,89.0,2061,0,0,61,1673,321,6,61,2,4,302,0,0,0,335,5.859701492537313,1062,1,318,2.0
1b74bce8,614,87.8523611831863,3187,338583,82.0,3854,0,0,80,3575,199,0,80,0,3,668,0,0,0,210,59.99047619047619,2625,1,199,5.0
1b83a657,255,81.34389561975769,563,174564,82.0,2146,0,0,108,1751,287,0,108,0,5,303,0,0,0,309,17.13915857605178,1037,1,299,1.5
1b8d8f77,232,85.14529472595656,597,164671,80.0,1934,0,0,110,1713,111,0,110,0,16,322,0,0,1,158,12.145569620253164,822,1,149,3.5
1b8f6a12,487,174.14498362607918,1645,584953,170.0,3359,0,0,93,3102,163,1,93,0,5,573,3,0,0,176,40.57954545454545,2932,1,164,5.5
1b909812,291,119.91414419372592,489,217884,122.0,1817,0,0,83,1664,70,0,83,0,2,318,0,0,0,79,41.21518987341772,849,1,71,2.0
1ba0622f,603,70.8260660081908,2146,293999,72.0,4151,0,0,169,3706,276,0,169,0,4,689,0,0,0,292,27.376712328767123,1766,79,276,5.0
1bc286cd,323,71.30214000725427,2087,196580,64.0,2757,0,0,145,2370,229,13,145,0,4,409,0,0,1,284,45.92605633802817,1068,1,233,3.5
1c08fe1a,162,68.81294396211523,239,87186,67.0,1267,0,0,44,1129,94,0,44,18,5,206,0,0,0,105,10.619047619047619,697,1,94,1.5
1c1f46a8,335,109.33960599823581,1619,371864,111.0,3401,0,0,115,2493,793,0,115,0,8,489,2,0,0,814,8.002457002457003,1624,1,799,4.0
1c3f6510,204,115.45436766623207,371,177107,110.0,1534,0,0,35,1359,140,0,35,0,2,229,0,0,0,150,22.066666666666666,1216,1,140,2.5
1c4fcca3,366,75.28896103896103,644,347835,72.0,4620,0,1,839,2841,939,0,839,178,78,469,0,0,1,1174,17.37563884156729,881,1,941,4.0
1c540433,220,77.51385809312639,603,139835,95.0,1804,0,0,435,1289,80,0,435,8,9,266,0,5,0,176,8.892045454545455,1157,1,171,3.0
1c81cb79,462,69.58862727676588,525,626576,46.0,9004,0,0,5025,3319,660,0,5025,0,8,569,0,0,0,2140,68.58130841121495,2078,127,951,4.5
1cc9ea58,419,65.76741010468821,512,288982,59.0,4394,0,0,53,3433,908,0,53,0,5,653,3,0,0,915,2.504918032786885,729,1,909,5.0
1cd167a4,367,89.82790309106099,502,215048,91.0,2394,0,0,155,2135,104,0,155,0,23,381,4,0,0,108,13.583333333333334,1343,1,105,3.5
1cd86e70,256,126.82289589150379,4068,317945,122.0,2507,0,0,71,2034,402,0,71,0,8,334,1,1,0,415,9.26265060240964,936,1,399,3.5
1d14ba28,219,123.03938946331856,519,249893,121.0,2031,0,0,75,1659,297,0,75,2,6,265,0,0,0,307,4.498371335504886,693,1,297,3.5
1d199f1e,300,95.77961717537507,502,185142,94.0,1933,0,0,45,1753,135,0,45,0,4,322,0,0,0,146,5.493150684931507,309,1,134,3.5
1d5c3490,217,75.35764075067024,528,140542,71.0,1865,0,0,528,1268,69,0,528,0,7,224,0,0,0,280,1.0964285714285715,19,1,278,3.0
1d716bff,244,118.24570337364736,602,185764,116.0,1571,0,0,32,1456,83,0,32,2,3,277,0,0,0,84,1.369047619047619,32,1,83,2.5
1d8cf496,240,94.83936170212766,2256,178298,88.0,1880,0,0,93,1590,195,2,93,0,7,283,0,0,0,209,14.995215311004785,1091,1,194,4.0
1db1735e,379,116.18742614039235,3451,491589,108.0,4231,0,1,150,3549,518,13,150,0,5,544,0,0,0,566,13.598939929328623,2085,1,515,4.5
1dc5440c,224,15.44287330316742,498,27303,5.0,1768,0,0,139,1517,109,3,139,0,2,262,2,0,0,135,21.266666666666666,1310,1,122,4.5
1df0730e,896,115.86936193619361,2852,842602,114.0,7272,0,0,141,6386,741,4,141,0,14,1072,2,0,4,753,5.934926958831341,2812,1,738,6.0
1e12f119,461,99.66280711663372,704,352906,93.0,3541,0,0,82,2985,474,0,82,2,6,519,0,0,0,481,1.5488565488565489,91,1,474,3.0
1e2a01f5,572,84.8395319682407,1607,406042,95.0,4786,0,0,896,3481,407,2,896,0,15,653,11,1,1,433,3.25635103926097,280,1,418,4.5
1e7fc25a,245,139.3999006458023,2350,280612,131.0,2013,0,0,55,1647,309,2,55,2,6,331,0,0,0,322,2.347826086956522,109,1,310,3.5
1e882f60,234,79.405614714424,1936,164052,69.0,2066,0,0,112,1661,292,1,112,0,4,311,2,0,0,319,16.95924764890282,998,1,288,2.5
1e8e8e18,218,80.42972636815921,367,129331,81.0,1608,0,0,126,1367,115,0,126,0,4,238,1,0,0,127,26.79527559055118,835,1,116,3.0
1ebb9b74,220,98.0378301213419,340,137351,93.0,1401,0,0,19,1289,93,0,19,6,7,244,0,0,0,99,10.252525252525253,610,1,95,0.5
1f66e7f7,215,18.77230769230769,1828,30505,1.0,1625,0,0,50,1510,65,0,50,33,4,223,0,0,0,67,27.432835820895523,967,1,64,4.0
1fb7a3e6,483,71.86295313881521,483,243831,68.0,3393,0,0,163,2935,295,0,163,0,5,553,2,0,0,300,11.383333333333333,1340,1,296,3.5
1fbb8840,507,98.6509167842031,2793,419661,94.0,4254,0,0,119,3599,529,7,119,0,9,648,1,2,0,561,9.310160427807487,1194,1,527,4.0
1fbedb17,847,102.09968130311614,1884,576659,103.0,5648,0,0,244,5034,370,0,244,0,10,940,7,0,0,440,17.28181818181818,651,1,370,2.5
1fbf2800,449,100.69731007981082,1251,340659,98.0,3383,0,7,109,2867,400,0,109,0,10,543,6,0,0,411,10.340632603406325,1284,1,401,4.5
203a6602,497,116.22459279651297,751,506623,118.0,4359,0,0,479,3285,595,0,479,0,13,651,4,0,1,719,15.27260083449235,916,1,615,5.0
20678203,322,140.23367556468173,3178,341469,137.0,2435,0,0,63,2164,203,5,63,0,6,375,0,0,0,219,20.12785388127854,1721,1,202,3.5
2081c45e,617,87.54120713856025,808,436568,80.0,4987,0,0,84,4156,747,0,84,0,6,735,0,0,2,753,4.385126162018592,1691,1,747,3.5
2083b2d1,450,116.74354964816263,521,447945,115.0,3837,0,0,23,3102,712,0,23,14,6,518,0,0,1,714,1.1246498599439776,90,1,713,2.0
20ae730b,434,118.88848660391021,3146,492555,117.0,4143,1,1,452,3254,421,14,452,0,18,562,0,0,0,539,12.996289424860853,1974,1,489,4.0
20d1a4a0,661,149.04936437180123,327738,902792,75.0,6057,0,0,817,4738,493,9,817,0,8,786,0,0,1,769,29.548764629388817,3642,1,571,5.5
20f66977,171,66.06333830104322,309,88657,64.0,1342,0,0,122,1140,80,0,122,20,13,248,0,0,0,86,2.1627906976744184,83,1,81,2.5
20ffdd91,207,77.42060428590443,5666,581661,35.0,7513,0,0,27,4349,3137,0,27,0,29,235,0,0,0,3145,1.4340222575516692,853,1,3137,3.0
210aa189,309,82.82196634189549,443,187012,75.0,2258,0,0,84,2002,172,0,84,4,7,511,0,0,0,198,49.60606060606061,1417,1,173,3.0
21170932,240,115.64601769911505,29104,222156,88.0,1921,0,0,120,1625,175,1,120,46,7,298,0,0,0,185,4.945945945945946,295,1,178,3.5
211bf668,219,93.11376858435682,496,144047,88.0,1547,0,0,54,1327,166,0,54,0,4,248,0,0,1,180,7.2,655,1,174,1.5
213d79d9,201,197.2134203168686,500,211610,198.0,1073,0,0,22,1027,24,0,22,0,7,208,0,0,0,28,23.0,393,1,24,1.0
21434532,407,118.23604795369988,584,286013,118.0,2419,0,0,54,2258,107,0,54,0,2,429,1,0,0,123,2.6097560975609757,97,1,119,4.0
214992f5,223,75.3587969924812,508,250568,80.0,3325,0,1,677,2569,78,0,677,0,10,652,0,0,0,89,54.46067415730337,1302,1,84,1.5
216e0bad,501,88.99240432369267,54479,304621,54.0,3423,0,0,70,3150,203,0,70,0,12,535,1,0,0,213,22.004694835680752,1703,1,204,4.5
21707506,228,127.61624799572421,491,238770,136.0,1871,0,0,54,1586,231,0,54,0,11,311,0,0,0,246,16.10569105691057,1035,1,233,4.0
2191981f,238,125.78917558212713,275,199879,124.0,1589,0,0,77,1378,134,0,77,0,3,262,0,0,0,146,18.883561643835616,1085,1,139,3.5
219277f2,422,87.90101325019485,1920,338331,75.0,3849,0,1,81,3116,650,1,81,0,10,552,3,0,0,662,2.1314199395770395,136,1,649,4.5
219e5338,235,91.50928531232414,508,162612,87.0,1777,0,0,87,1548,142,0,87,0,6,253,0,0,0,143,1.06993006993007,11,1,142,3.5
219eeff1,200,173.4814063556457,1382,256579,162.0,1479,1,0,136,1221,121,0,136,0,4,220,0,0,2,163,142.42331288343559,982,1,122,1.5
21bbc3f6,262,86.95712484237075,307,137914,79.5,1586,0,0,164,1391,31,0,164,0,6,263,0,1,0,31,1.0,1,1,31,4.0
2203d0fc,370,91.83574333483958,933,406465,86.0,4426,0,0,232,3312,882,0,232,118,9,566,2,0,0,913,3.189485213581599,1175,1,904,3.5
22106b1d,416,119.28377942599161,3293,369899,120.0,3101,0,0,106,2775,218,2,106,0,9,454,1,0,0,227,12.832599118942731,1756,1,219,4.0
2222cd90,369,84.12087246289003,2221,277683,82.0,3301,0,1,324,2478,495,3,324,0,10,469,4,0,0,625,13.8496,1027,1,587,3.5
2255eafc,200,129.92315864022663,952,366903,131.0,2824,0,0,106,2353,365,0,106,14,13,1273,0,0,0,369,7.21409214092141,1138,1,365,2.5
225dcef1,241,147.42763157894737,7825,291317,126.0,1976,0,0,116,1646,203,11,116,0,12,285,1,0,3,230,18.91304347826087,1104,1,200,3.5
2277b17f,528,121.0657894736842,3998,496854,122.0,4104,0,0,59,3598,444,3,59,0,7,631,0,0,0,451,2.5277161862527717,275,90,443,4.0
227e9aca,202,71.79768041237114,526,111430,58.0,1552,0,0,76,1354,122,0,76,0,13,283,0,0,0,143,22.832167832167833,978,1,122,3.0
227fc5d4,532,88.0082214305289,2082,321142,87.0,3649,1,0,131,3376,141,0,131,0,8,551,0,0,0,148,11.885135135135135,1187,1,142,4.5
228f56af,216,99.14691151919867,1809,178167,93.0,1797,0,0,57,1490,243,7,57,0,9,261,0,0,0,268,21.55597014925373,1037,9,244,2.5
2294b205,225,123.73460246360582,502,220990,120.0,1786,0,2,49,1488,247,0,49,0,6,284,0,0,0,259,17.43243243243243,743,1,247,4.0
22982ff4,404,117.24175824175825,8380,341408,111.0,2912,0,0,91,2612,209,0,91,0,6,439,0,0,1,224,29.348214285714285,1086,1,208,3.5
22b5b6db,207,84.67060192883272,500,509209,77.0,6014,0,0,98,3669,2246,1,98,0,313,2217,0,0,0,2275,1.6382417582417583,825,1,2259,2.0
22ca4a3d,408,122.58011634056055,618,463598,123.0,3782,0,0,188,2935,659,0,188,0,8,503,2,0,1,672,12.28422619047619,2085,1,660,4.5
22ce0bc8,725,95.41038593655284,1643,472186,94.0,4949,0,0,145,4487,314,3,145,0,8,804,0,0,0,361,57.67036011080332,1887,1,312,5.0
22d9276d,543,70.15825881558968,1397,415828,63.0,5927,0,0,75,4756,1095,1,75,0,6,760,0,0,0,1098,5.264116575591985,2908,1,1086,4.5
23022dee,108,110.18392709196354,6233,265984,106.0,2414,0,0,668,1295,447,4,668,0,14,225,1,0,0,637,4.893249607535322,385,1,604,2.5
230b73d3,214,129.1682398667407,499,232632,137.0,1801,0,0,139,1456,206,0,139,0,6,271,0,0,0,221,10.063348416289593,1241,1,206,3.0
233d1540,280,82.60995661109843,2898,361749,41.0,4379,0,0,2281,1934,159,5,2281,0,4,333,0,0,0,1291,6.401239349341596,1185,1,1253,5.0
236171e4,241,96.41188584877905,50612,327704,67.0,3399,0,2,1120,1931,343,3,1120,0,6,319,0,2,0,742,4.570080862533692,941,1,721,4.0
23717103,248,117.5769820971867,509,229863,115.0,1955,0,0,34,1734,187,0,34,0,29,272,0,0,0,188,1.0904255319148937,18,1,187,3.0
2381064c,249,110.73074553296365,500,179716,113.0,1623,0,0,86,1491,46,0,86,0,7,351,5,0,0,50,28.42,1090,1,46,3.5
2383d924,647,85.92090580899246,529,523602,91.0,6094,0,0,644,4559,891,0,644,0,8,789,1,0,2,908,12.210352422907489,3476,1,896,5.5
23855e0b,452,91.15091410831322,1675,528493,93.0,5798,0,1,222,4162,1413,0,222,0,8,714,2,2,1,1418,3.29901269393512,2733,1,1412,4.5
